mem num,reason for leaving
181000,Unknown
180990,Unknown
180978,Unknown
180972,Unknown
180968,Unknown
180912,Unknown
180898,Unknown
180884,Unknown
180882,Unknown
180880,Unknown
180876,Unknown
180872,Unknown
180866,Unknown
180848,Unknown
180842,Unknown
180840,Unknown
180832,Unknown
180818,Unknown
180816,Unknown
180804,Unknown
180800,Unknown
180796,Unknown
180768,Unknown
180764,Unknown
180744,Unknown
180728,Unknown
180724,Unknown
180720,Unknown
180718,Unknown
180690,Unknown
180684,Unknown
180672,Unknown
180658,Unknown
180652,Unknown
180642,Unknown
180612,Unknown
180610,Unknown
180604,Unknown
180596,Unknown
180588,Unknown
180572,Unknown
180568,Unknown
180564,Unknown
180532,Unknown
180510,Unknown
180498,Unknown
180490,Unknown
180468,Unknown
180454,Unknown
180446,Unknown
180406,Unknown
180398,Unknown
180390,Unknown
180380,Unknown
180374,Unknown
180332,Unknown
180328,Unknown
180322,Unknown
180306,Unknown
180298,Unknown
180284,Unknown
180282,Unknown
180264,Unknown
180214,Unknown
180198,Unknown
180194,Unknown
180182,Unknown
180170,Unknown
180168,Unknown
180160,Unknown
180124,Unknown
180096,Unknown
180080,Unknown
180030,Unknown
180000,Unknown
179980,Unknown
179966,Unknown
176736,Unknown
179878,Unknown
179868,Unknown
179860,Unknown
179768,Unknown
179710,Unknown
179708,Unknown
179706,Unknown
179702,Unknown
179656,Unknown
179652,Unknown
179640,Unknown
179638,Unknown
179594,Unknown
179532,Unknown
179508,Unknown
179494,Unknown
179492,Unknown
179478,Unknown
179466,Unknown
179452,Unknown
179442,Unknown
179440,Unknown
179424,Unknown
179418,Unknown
179412,Unknown
179402,Unknown
179374,Unknown
179354,Unknown
179342,Unknown
179340,Unknown
179332,Unknown
179304,Unknown
179296,Unknown
179236,Unknown
179226,Unknown
179224,Unknown
179218,Unknown
179216,Unknown
179186,Unknown
179166,Unknown
179164,Unknown
179162,Unknown
179154,Unknown
179140,Unknown
179132,Unknown
179130,Unknown
179128,Unknown
179126,Unknown
179122,Unknown
179120,Unknown
179088,Unknown
179070,Unknown
179030,Unknown
179028,Unknown
179014,Unknown
179010,Unknown
179008,Unknown
178994,Unknown
178988,Unknown
178982,Unknown
178934,Unknown
178924,Unknown
178918,Unknown
178914,Unknown
178902,Unknown
178878,Unknown
178876,Unknown
178874,Unknown
178784,Unknown
178778,Unknown
178776,Unknown
178774,Unknown
178718,Unknown
178700,Unknown
178686,Unknown
178650,Unknown
178644,Unknown
178628,Unknown
178620,Unknown
178618,Unknown
178608,Unknown
178582,Unknown
178576,Unknown
178532,Unknown
178522,Unknown
178518,Unknown
178494,Unknown
178486,Unknown
178474,Unknown
178472,Unknown
178468,Unknown
178462,Unknown
178416,Unknown
178404,Unknown
178396,Unknown
178378,Unknown
178370,Unknown
178366,Unknown
178354,Unknown
178340,Unknown
178302,Unknown
178280,Unknown
178274,Unknown
178258,Unknown
178236,Unknown
178224,Unknown
178216,Unknown
178204,Unknown
178182,Unknown
178180,Unknown
178178,Unknown
178166,Unknown
178162,Unknown
178160,Unknown
178158,Unknown
178144,Unknown
178142,Unknown
178130,Unknown
178128,Unknown
178082,Unknown
178072,Unknown
178068,Unknown
178064,Unknown
178048,Unknown
178040,Unknown
178036,Unknown
178032,Unknown
178012,Unknown
178008,Unknown
177970,Unknown
177962,Unknown
177944,Unknown
177910,Unknown
177900,Unknown
177894,Unknown
177882,Unknown
177862,Unknown
177834,Unknown
177832,Unknown
177830,Unknown
177806,Unknown
177750,Unknown
177742,Unknown
177736,Unknown
177724,Unknown
177722,Unknown
177708,Unknown
177706,Unknown
177692,Unknown
177672,Unknown
177634,Unknown
177620,Unknown
177618,Unknown
177604,Unknown
177594,Unknown
177592,Unknown
177570,Unknown
177564,Unknown
177536,Unknown
177534,Unknown
177528,Unknown
177526,Unknown
177514,Unknown
177452,Unknown
177432,Unknown
177426,Unknown
177372,Unknown
177366,Unknown
177362,Unknown
177324,Unknown
177322,Unknown
177318,Unknown
177284,Unknown
177260,Unknown
177234,Unknown
177212,Unknown
177186,Unknown
177178,Unknown
177176,Unknown
177160,Unknown
177136,Unknown
177130,Unknown
177088,Unknown
177058,Unknown
177050,Unknown
177042,Unknown
177006,Unknown
176988,Unknown
176986,Unknown
176982,Unknown
176960,Unknown
176956,Unknown
176952,Unknown
176934,Unknown
176914,Unknown
176902,Unknown
176900,Unknown
176894,Unknown
198130,Unknown
198086,Unknown
198080,Unknown
198034,Unknown
198006,Unknown
198002,Unknown
197926,Unknown
197922,Unknown
197908,Unknown
197898,Unknown
197874,Unknown
197854,Unknown
197862,Unknown
197848,Unknown
197786,Unknown
197788,Unknown
197758,Unknown
197744,Unknown
197708,Unknown
197702,Unknown
197658,Unknown
197656,Unknown
197644,Unknown
197624,Unknown
197586,Unknown
197578,Unknown
197548,Unknown
197538,Unknown
197496,Unknown
197492,Unknown
197456,Unknown
197446,Unknown
197430,Unknown
197420,Unknown
197418,Unknown
98308,Unknown
192900,Unknown
197400,Unknown
197384,Unknown
197316,Unknown
197280,Unknown
197278,Unknown
197192,Unknown
197158,Unknown
197146,Unknown
197130,Unknown
197126,Unknown
197108,Unknown
197090,Unknown
197076,Unknown
197000,Unknown
196988,Unknown
196968,Unknown
196962,Unknown
196958,Unknown
196940,Unknown
196928,Unknown
196922,Unknown
196920,Unknown
196886,Unknown
196872,Unknown
196866,Unknown
196858,Unknown
196818,Unknown
196800,Unknown
196782,Unknown
196750,Unknown
196722,Unknown
196710,Unknown
196702,Unknown
196670,Unknown
196668,Unknown
196660,Unknown
196648,Unknown
196634,Unknown
196618,Unknown
196584,Unknown
196524,Unknown
196520,Unknown
196506,Unknown
196474,Unknown
196464,Unknown
196458,Unknown
196428,Unknown
196420,Unknown
196338,Unknown
196286,Unknown
196276,Unknown
196252,Unknown
196248,Unknown
196186,Unknown
196184,Unknown
196182,Unknown
196176,Unknown
196134,Unknown
196100,Unknown
196082,Unknown
196056,Unknown
196038,Unknown
195964,Unknown
195958,Unknown
195954,Unknown
195854,Unknown
195838,Unknown
195790,Unknown
195754,Unknown
195738,Unknown
195660,Unknown
195616,Unknown
195584,Unknown
195582,Unknown
195534,Unknown
195488,Unknown
195462,Unknown
195422,Unknown
195342,Unknown
195324,Unknown
195310,Unknown
195308,Unknown
195292,Unknown
195242,Unknown
195222,Unknown
195164,Unknown
195146,Unknown
195116,Unknown
195056,Unknown
195054,Unknown
195010,Unknown
194856,Unknown
194816,Unknown
194808,Unknown
194764,Unknown
194674,Unknown
194672,Unknown
194602,Unknown
194544,Unknown
194448,Unknown
194416,Unknown
194404,Unknown
194366,Unknown
194348,Unknown
194288,Unknown
194266,Unknown
194208,Unknown
194178,Unknown
194162,Unknown
194150,Unknown
194084,Unknown
194078,Unknown
194046,Unknown
193970,Unknown
193874,Unknown
193862,Unknown
193836,Unknown
193822,Unknown
193820,Unknown
193782,Unknown
193774,Unknown
193742,Unknown
193730,Unknown
193726,Unknown
193724,Unknown
193712,Unknown
193696,Unknown
193694,Unknown
193676,Unknown
193670,Unknown
193664,Unknown
193650,Unknown
193648,Unknown
193642,Unknown
193608,Unknown
193602,Unknown
193592,Unknown
193580,Unknown
193494,Unknown
193484,Unknown
193464,Unknown
193302,Unknown
193296,Unknown
193292,Unknown
193264,Unknown
193204,Unknown
193170,Unknown
193134,Unknown
193100,Unknown
193094,Unknown
193076,Unknown
193058,Unknown
193054,Unknown
193040,Unknown
193034,Unknown
193032,Unknown
192894,Unknown
192892,Unknown
192886,Unknown
192884,Unknown
192882,Unknown
192814,Unknown
192812,Unknown
192796,Unknown
192734,Unknown
192726,Unknown
187106,Unknown
192670,Unknown
192616,Unknown
192606,Unknown
192596,Unknown
192584,Unknown
192582,Unknown
192578,Unknown
192556,Unknown
192504,Unknown
192496,Unknown
192480,Unknown
192472,Unknown
192450,Unknown
192448,Unknown
192408,Unknown
192388,Unknown
192382,Unknown
192354,Unknown
192296,Unknown
192272,Unknown
192210,Unknown
192204,Unknown
192202,Unknown
192194,Unknown
192186,Unknown
192184,Unknown
192146,Unknown
192106,Unknown
192104,Unknown
192100,Unknown
192098,Unknown
192096,Unknown
192068,Unknown
192048,Unknown
192042,Unknown
192028,Unknown
192026,Unknown
192018,Unknown
192008,Unknown
191998,Unknown
191980,Unknown
191978,Unknown
191964,Unknown
191960,Unknown
191940,Unknown
191926,Unknown
191924,Unknown
191912,Unknown
191870,Unknown
191854,Unknown
191846,Unknown
191814,Unknown
191800,Unknown
191786,Unknown
191784,Unknown
191730,Unknown
191672,Unknown
191670,Unknown
191654,Unknown
191630,Unknown
175218,Unknown
191610,Unknown
191594,Unknown
191532,Unknown
191498,Unknown
191486,Unknown
191442,Unknown
191440,Unknown
191438,Unknown
191436,Unknown
191430,Unknown
191428,Unknown
191384,Unknown
191378,Unknown
191374,Unknown
191372,Unknown
191346,Unknown
191332,Unknown
191330,Unknown
191312,Unknown
191310,Unknown
191294,Unknown
191290,Unknown
191286,Unknown
191276,Unknown
191274,Unknown
191270,Unknown
191266,Unknown
191214,Unknown
191206,Unknown
191196,Unknown
191190,Unknown
191182,Unknown
191184,Unknown
191174,Unknown
191168,Unknown
191164,Unknown
191144,Unknown
191118,Unknown
191114,Unknown
191074,Unknown
191068,Unknown
191056,Unknown
191050,Unknown
191026,Unknown
191020,Unknown
191014,Unknown
190986,Unknown
190976,Unknown
190972,Unknown
190964,Unknown
190958,Unknown
190948,Unknown
190932,Unknown
190920,Unknown
190912,Unknown
190880,Unknown
190866,Unknown
190854,Unknown
190834,Unknown
190772,Unknown
190770,Unknown
190744,Unknown
190742,Unknown
190726,Unknown
190724,Unknown
190720,Unknown
190704,Unknown
190700,Unknown
190680,Unknown
190654,Unknown
190638,Unknown
190624,Unknown
190618,Unknown
190616,Unknown
190598,Unknown
190596,Unknown
130032,Unknown
190530,Unknown
190518,Unknown
190514,Unknown
190450,Unknown
190448,Unknown
190390,Unknown
190386,Unknown
190374,Unknown
190360,Unknown
190342,Unknown
190320,Unknown
190314,Unknown
190284,Unknown
190260,Unknown
190224,Unknown
190220,Unknown
190204,Unknown
190156,Unknown
190154,Unknown
190144,Unknown
190142,Unknown
190138,Unknown
190136,Unknown
190132,Unknown
190124,Unknown
190102,Unknown
190094,Unknown
190084,Unknown
190070,Unknown
190048,Unknown
190046,Unknown
190038,Unknown
190028,Unknown
190022,Unknown
189990,Unknown
189968,Unknown
189958,Unknown
189926,Unknown
189922,Unknown
189920,Unknown
189914,Unknown
189912,Unknown
189910,Unknown
189866,Unknown
189864,Unknown
189840,Unknown
189832,Unknown
189830,Unknown
189824,Unknown
189810,Unknown
189784,Unknown
189750,Unknown
189680,Unknown
189674,Unknown
189634,Unknown
189632,Unknown
189602,Unknown
189596,Unknown
189588,Unknown
189576,Unknown
189556,Unknown
189536,Unknown
189426,Unknown
189422,Unknown
189420,Unknown
189414,Unknown
189390,Unknown
189388,Unknown
189360,Unknown
189322,Unknown
189282,Unknown
189268,Unknown
189262,Unknown
189234,Unknown
189218,Unknown
189110,Unknown
189096,Unknown
189058,Unknown
189036,Unknown
189028,Unknown
189020,Unknown
189000,Unknown
188990,Unknown
188982,Unknown
188966,Unknown
188958,Unknown
188940,Unknown
188922,Unknown
188912,Unknown
188908,Unknown
188862,Unknown
188838,Unknown
188778,Unknown
188756,Unknown
188738,Unknown
188732,Unknown
188730,Unknown
188714,Unknown
188712,Unknown
188706,Unknown
188696,Unknown
188662,Unknown
188652,Unknown
188636,Unknown
188600,Unknown
188576,Unknown
188530,Unknown
188474,Unknown
188434,Unknown
188412,Unknown
188366,Unknown
188364,Unknown
188344,Unknown
188334,Unknown
188332,Unknown
188270,Unknown
188254,Unknown
188192,Unknown
188176,Unknown
188168,Unknown
188166,Unknown
188098,Unknown
188094,Unknown
188088,Unknown
147758,Unknown
187874,Unknown
187872,Unknown
187834,Unknown
187828,Unknown
187824,Unknown
187822,Unknown
187820,Unknown
187774,Unknown
187750,Unknown
187746,Unknown
187742,Unknown
187688,Unknown
187678,Unknown
187668,Unknown
187662,Unknown
187658,Unknown
187656,Unknown
187638,Unknown
187612,Unknown
187562,Unknown
187556,Unknown
187554,Unknown
187538,Unknown
187528,Unknown
187518,Unknown
187516,Unknown
187514,Unknown
187504,Unknown
187496,Unknown
187492,Unknown
187490,Unknown
187484,Unknown
187476,Unknown
187474,Unknown
187428,Unknown
187328,Unknown
187324,Unknown
187250,Unknown
187248,Unknown
187196,Unknown
187194,Unknown
187168,Unknown
187166,Unknown
187144,Unknown
187140,Unknown
187134,Unknown
178990,Unknown
187086,Unknown
187060,Unknown
187050,Unknown
187026,Unknown
187016,Unknown
187010,Unknown
186994,Unknown
186988,Unknown
186962,Unknown
186960,Unknown
186958,Unknown
186938,Unknown
186936,Unknown
165162,Unknown
165118,Unknown
165088,Unknown
164992,Unknown
164926,Unknown
164918,Unknown
164912,Unknown
164896,Unknown
164886,Unknown
164864,Unknown
164818,Unknown
164816,Unknown
164790,Unknown
164764,Unknown
164758,Unknown
164740,Unknown
164730,Unknown
164722,Unknown
164720,Unknown
164718,Unknown
164708,Unknown
164678,Unknown
164666,Unknown
164660,Unknown
164658,Unknown
164652,Unknown
164634,Unknown
164626,Unknown
164624,Unknown
164608,Unknown
164606,Unknown
164584,Unknown
164580,Unknown
164528,Unknown
164510,Unknown
164496,Unknown
164474,Unknown
164446,Unknown
164444,Unknown
164434,Unknown
164432,Unknown
164406,Unknown
164386,Unknown
164376,Unknown
164350,Unknown
164264,Unknown
164262,Unknown
164232,Unknown
164230,Unknown
164228,Unknown
164224,Unknown
164212,Unknown
164206,Unknown
164162,Unknown
164136,Unknown
164132,Unknown
164120,Unknown
164100,Unknown
164092,Unknown
164086,Unknown
164032,Unknown
164028,Unknown
163968,Unknown
163892,Unknown
163880,Unknown
163872,Unknown
163868,Unknown
163862,Unknown
157906,Unknown
163830,Unknown
163828,Unknown
163816,Unknown
163812,Unknown
163784,Unknown
163764,Unknown
163700,Unknown
163672,Unknown
163612,Unknown
163552,Unknown
163516,Unknown
163514,Unknown
163508,Unknown
163506,Unknown
163484,Unknown
163446,Unknown
163414,Unknown
163366,Unknown
163324,Unknown
163286,Unknown
163284,Unknown
163256,Unknown
163236,Unknown
163214,Unknown
163206,Unknown
163202,Unknown
163174,Unknown
163062,Unknown
163054,Unknown
163004,Unknown
162996,Unknown
162984,Unknown
162978,Unknown
162968,Unknown
118682,Unknown
162948,Unknown
162882,Unknown
162862,Unknown
162842,Unknown
162766,Unknown
162712,Unknown
162702,Unknown
162700,Unknown
162696,Unknown
162682,Unknown
162642,Unknown
162606,Unknown
159734,Unknown
162536,Unknown
162534,Unknown
162528,Unknown
162508,Unknown
162478,Unknown
162398,Unknown
162340,Unknown
162298,Unknown
162274,Unknown
162186,Unknown
162184,Unknown
162180,Unknown
161592,Unknown
162076,Unknown
162070,Unknown
162036,Unknown
161994,Unknown
161882,Unknown
161878,Unknown
161856,Unknown
161828,Unknown
161782,Unknown
161736,Unknown
161726,Unknown
161696,Unknown
161674,Unknown
161598,Unknown
161588,Unknown
161582,Unknown
161548,Unknown
161546,Unknown
161520,Unknown
161510,Unknown
161496,Unknown
161490,Unknown
161430,Unknown
161428,Unknown
161418,Unknown
161366,Unknown
161278,Unknown
161258,Unknown
161252,Unknown
161212,Unknown
161176,Unknown
161122,Unknown
161104,Unknown
161100,Unknown
161086,Unknown
161026,Unknown
161000,Unknown
160952,Unknown
160918,Unknown
160892,Unknown
160854,Unknown
160816,Unknown
160784,Unknown
160770,Unknown
160740,Unknown
160674,Unknown
160660,Unknown
160652,Unknown
160610,Unknown
160566,Unknown
160542,Unknown
160502,Unknown
160478,Unknown
160456,Unknown
160454,Unknown
160450,Unknown
160366,Unknown
160358,Unknown
160224,Unknown
160206,Unknown
160202,Unknown
160150,Unknown
160084,Unknown
160080,Unknown
160054,Unknown
160010,Unknown
159988,Unknown
159976,Unknown
159966,Unknown
159946,Unknown
159938,Unknown
159932,Unknown
159894,Unknown
159868,Unknown
159854,Unknown
159842,Unknown
159834,Unknown
159794,Unknown
159770,Unknown
159744,Unknown
159742,Unknown
159736,Unknown
159726,Unknown
159694,Unknown
159670,Unknown
159654,Unknown
159624,Unknown
159602,Unknown
159580,Unknown
159576,Unknown
159528,Unknown
159520,Unknown
159468,Unknown
159432,Unknown
159416,Unknown
159298,Unknown
159292,Unknown
157630,Unknown
159280,Unknown
159244,Unknown
159228,Unknown
159208,Unknown
159188,Unknown
159176,Unknown
159118,Unknown
159110,Unknown
158924,Unknown
158910,Unknown
158896,Unknown
158876,Unknown
158848,Unknown
158810,Unknown
158700,Unknown
158654,Unknown
158642,Unknown
158636,Unknown
158598,Unknown
158592,Unknown
158588,Unknown
158550,Unknown
158536,Unknown
158494,Unknown
158430,Unknown
158372,Unknown
158292,Unknown
158288,Unknown
158286,Unknown
158254,Unknown
158236,Unknown
158218,Unknown
158206,Unknown
158194,Unknown
